ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,is_chatter
317,Chatter_Site,02/11/2023 00:00:19,In Operation,Good,Current Data,,,Sensor,True
318,Chatter_Site,02/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
319,Chatter_Site,02/11/2023 00:00:09,In Operation,Good,Current Data,,,Sensor,True
320,Chatter_Site,02/11/2023 00:00:00,Off,Good,Current Data,,,Sensor,True
321,Chatter_Site,02/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
322,Chatter_Site,02/11/2023 00:00:09,Off,Good,Current Data,,,Sensor,True
323,Chatter_Site,02/11/2023 00:00:30,In Operation,Good,Current Data,,,Sensor,True
324,Chatter_Site,03/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,False
325,Chatter_Site,03/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
326,Chatter_Site,03/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,True
327,Chatter_Site,03/11/2023 00:00:27,Off,Good,Current Data,,,Sensor,True
328,Chatter_Site,03/11/2023 00:00:09,In Operation,Good,Current Data,,,Sensor,True
329,Chatter_Site,03/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,True
330,Chatter_Site,03/11/2023 00:00:24,In Operation,Good,Current Data,,,Sensor,True
331,Chatter_Site,03/11/2023 00:00:29,Off,Good,Current Data,,,Sensor,True
332,Chatter_Site,03/11/2023 00:00:27,In Operation,Good,Current Data,,,Sensor,True
333,Chatter_Site,03/11/2023 00:00:27,Off,Good,Current Data,,,Sensor,True
334,Chatter_Site,03/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
335,Chatter_Site,03/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
336,Chatter_Site,03/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
337,Chatter_Site,04/11/2023 00:00:01,In Operation,Good,Current Data,,,Sensor,False
338,Chatter_Site,04/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
339,Chatter_Site,04/11/2023 00:00:24,In Operation,Good,Current Data,,,Sensor,True
340,Chatter_Site,04/11/2023 00:00:02,Off,Good,Current Data,,,Sensor,True
341,Chatter_Site,04/11/2023 00:00:09,In Operation,Good,Current Data,,,Sensor,True
342,Chatter_Site,04/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
343,Chatter_Site,04/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
344,Chatter_Site,04/11/2023 00:00:18,Off,Good,Current Data,,,Sensor,True
345,Chatter_Site,04/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
346,Chatter_Site,04/11/2023 00:00:02,Off,Good,Current Data,,,Sensor,True
347,Chatter_Site,05/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,False
348,Chatter_Site,05/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
349,Chatter_Site,05/11/2023 00:00:04,In Operation,Good,Current Data,,,Sensor,True
350,Chatter_Site,05/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
351,Chatter_Site,05/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
352,Chatter_Site,06/11/2023 00:00:13,In Operation,Good,Current Data,,,Sensor,False
353,Chatter_Site,06/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
354,Chatter_Site,06/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,True
355,Chatter_Site,06/11/2023 00:00:07,Off,Good,Current Data,,,Sensor,True
356,Chatter_Site,06/11/2023 00:00:28,In Operation,Good,Current Data,,,Sensor,True
357,Chatter_Site,06/11/2023 00:00:01,Off,Good,Current Data,,,Sensor,True
358,Chatter_Site,06/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
359,Chatter_Site,06/11/2023 00:00:18,Off,Good,Current Data,,,Sensor,True
360,Chatter_Site,07/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,False
361,Chatter_Site,07/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
362,Chatter_Site,07/11/2023 00:00:29,In Operation,Good,Current Data,,,Sensor,True
363,Chatter_Site,07/11/2023 00:00:18,Off,Good,Current Data,,,Sensor,True
364,Chatter_Site,07/11/2023 00:00:19,In Operation,Good,Current Data,,,Sensor,True
365,Chatter_Site,07/11/2023 00:00:06,Off,Good,Current Data,,,Sensor,True
366,Chatter_Site,07/11/2023 00:00:25,In Operation,Good,Current Data,,,Sensor,True
367,Chatter_Site,07/11/2023 00:00:25,Off,Good,Current Data,,,Sensor,True
368,Chatter_Site,07/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
369,Chatter_Site,07/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
370,Chatter_Site,07/11/2023 00:00:15,In Operation,Good,Current Data,,,Sensor,True
371,Chatter_Site,07/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,True
372,Chatter_Site,08/11/2023 00:00:13,Off,Good,Current Data,,,Sensor,False
373,Chatter_Site,08/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,True
374,Chatter_Site,08/11/2023 00:00:12,Off,Good,Current Data,,,Sensor,True
375,Chatter_Site,08/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,True
376,Chatter_Site,08/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
377,Chatter_Site,08/11/2023 00:00:23,In Operation,Good,Current Data,,,Sensor,True
378,Chatter_Site,08/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
379,Chatter_Site,09/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,False
380,Chatter_Site,09/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,True
381,Chatter_Site,09/11/2023 00:00:24,Off,Good,Current Data,,,Sensor,True
382,Chatter_Site,09/11/2023 00:00:01,In Operation,Good,Current Data,,,Sensor,True
383,Chatter_Site,09/11/2023 00:00:21,Off,Good,Current Data,,,Sensor,True
384,Chatter_Site,09/11/2023 00:00:05,In Operation,Good,Current Data,,,Sensor,True
385,Chatter_Site,09/11/2023 00:00:06,Off,Good,Current Data,,,Sensor,True
386,Chatter_Site,09/11/2023 00:00:04,In Operation,Good,Current Data,,,Sensor,True
387,Chatter_Site,09/11/2023 00:00:27,Off,Good,Current Data,,,Sensor,True
388,Chatter_Site,09/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
389,Chatter_Site,10/11/2023 00:00:15,In Operation,Good,Current Data,,,Sensor,False
390,Chatter_Site,10/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
391,Chatter_Site,10/11/2023 00:00:21,In Operation,Good,Current Data,,,Sensor,True
392,Chatter_Site,10/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
393,Chatter_Site,10/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
394,Chatter_Site,10/11/2023 00:00:24,Off,Good,Current Data,,,Sensor,True
395,Chatter_Site,10/11/2023 00:00:20,In Operation,Good,Current Data,,,Sensor,True
396,Chatter_Site,10/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
397,Chatter_Site,10/11/2023 00:00:08,In Operation,Good,Current Data,,,Sensor,True
398,Chatter_Site,10/11/2023 00:00:28,Off,Good,Current Data,,,Sensor,True
399,Chatter_Site,10/11/2023 00:00:04,In Operation,Good,Current Data,,,Sensor,True
400,Chatter_Site,10/11/2023 00:00:29,Off,Good,Current Data,,,Sensor,True
401,Chatter_Site,10/11/2023 00:00:06,In Operation,Good,Current Data,,,Sensor,True
402,Chatter_Site,10/11/2023 00:00:07,Off,Good,Current Data,,,Sensor,True
403,Chatter_Site,11/11/2023 00:00:27,In Operation,Good,Current Data,,,Sensor,False
404,Chatter_Site,11/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
405,Chatter_Site,11/11/2023 00:00:19,In Operation,Good,Current Data,,,Sensor,True
406,Chatter_Site,11/11/2023 00:00:19,Off,Good,Current Data,,,Sensor,True
407,Chatter_Site,11/11/2023 00:00:10,In Operation,Good,Current Data,,,Sensor,True
408,Chatter_Site,11/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,True
409,Chatter_Site,11/11/2023 00:00:06,In Operation,Good,Current Data,,,Sensor,True
410,Chatter_Site,11/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
411,Chatter_Site,11/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
412,Chatter_Site,11/11/2023 00:00:22,Off,Good,Current Data,,,Sensor,True
413,Chatter_Site,11/11/2023 00:00:01,In Operation,Good,Current Data,,,Sensor,True
414,Chatter_Site,11/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
415,Chatter_Site,11/11/2023 00:00:02,In Operation,Good,Current Data,,,Sensor,True
416,Chatter_Site,12/11/2023 00:00:12,Off,Good,Current Data,,,Sensor,False
417,Chatter_Site,12/11/2023 00:00:27,In Operation,Good,Current Data,,,Sensor,True
418,Chatter_Site,12/11/2023 00:00:28,Off,Good,Current Data,,,Sensor,True
419,Chatter_Site,12/11/2023 00:00:06,In Operation,Good,Current Data,,,Sensor,True
420,Chatter_Site,12/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
421,Chatter_Site,12/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
422,Chatter_Site,12/11/2023 00:00:13,Off,Good,Current Data,,,Sensor,True
423,Chatter_Site,12/11/2023 00:00:26,In Operation,Good,Current Data,,,Sensor,True
424,Chatter_Site,12/11/2023 00:00:19,Off,Good,Current Data,,,Sensor,True
425,Chatter_Site,13/11/2023 00:00:22,Off,Good,Current Data,,,Sensor,False
426,Chatter_Site,13/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
427,Chatter_Site,13/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
428,Chatter_Site,13/11/2023 00:00:28,In Operation,Good,Current Data,,,Sensor,True
429,Chatter_Site,13/11/2023 00:00:24,Off,Good,Current Data,,,Sensor,True
430,Chatter_Site,13/11/2023 00:00:25,In Operation,Good,Current Data,,,Sensor,True
431,Chatter_Site,13/11/2023 00:00:09,Off,Good,Current Data,,,Sensor,True
432,Chatter_Site,13/11/2023 00:00:29,In Operation,Good,Current Data,,,Sensor,True
433,Chatter_Site,13/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
434,Chatter_Site,14/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,False
435,Chatter_Site,14/11/2023 00:00:09,In Operation,Good,Current Data,,,Sensor,True
436,Chatter_Site,14/11/2023 00:00:15,Off,Good,Current Data,,,Sensor,True
437,Chatter_Site,14/11/2023 00:00:20,In Operation,Good,Current Data,,,Sensor,True
438,Chatter_Site,14/11/2023 00:00:25,Off,Good,Current Data,,,Sensor,True
439,Chatter_Site,14/11/2023 00:00:24,In Operation,Good,Current Data,,,Sensor,True
440,Chatter_Site,14/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
441,Chatter_Site,14/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
442,Chatter_Site,14/11/2023 00:00:22,Off,Good,Current Data,,,Sensor,True
443,Chatter_Site,14/11/2023 00:00:06,In Operation,Good,Current Data,,,Sensor,True
444,Chatter_Site,14/11/2023 00:00:02,Off,Good,Current Data,,,Sensor,True
445,Chatter_Site,15/11/2023 00:00:24,Off,Good,Current Data,,,Sensor,False
446,Chatter_Site,15/11/2023 00:00:25,In Operation,Good,Current Data,,,Sensor,True
447,Chatter_Site,15/11/2023 00:00:03,Off,Good,Current Data,,,Sensor,True
448,Chatter_Site,15/11/2023 00:00:01,In Operation,Good,Current Data,,,Sensor,True
449,Chatter_Site,15/11/2023 00:00:22,Off,Good,Current Data,,,Sensor,True
450,Chatter_Site,15/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
451,Chatter_Site,15/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
452,Chatter_Site,16/11/2023 00:00:12,In Operation,Good,Current Data,,,Sensor,False
453,Chatter_Site,16/11/2023 00:00:00,Off,Good,Current Data,,,Sensor,True
454,Chatter_Site,16/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,True
455,Chatter_Site,16/11/2023 00:00:19,Off,Good,Current Data,,,Sensor,True
456,Chatter_Site,16/11/2023 00:00:21,In Operation,Good,Current Data,,,Sensor,True
457,Chatter_Site,16/11/2023 00:00:09,Off,Good,Current Data,,,Sensor,True
458,Chatter_Site,17/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,False
459,Chatter_Site,17/11/2023 00:00:01,Off,Good,Current Data,,,Sensor,True
460,Chatter_Site,17/11/2023 00:00:05,In Operation,Good,Current Data,,,Sensor,True
461,Chatter_Site,17/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
462,Chatter_Site,17/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,True
463,Chatter_Site,17/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
464,Chatter_Site,17/11/2023 00:00:27,In Operation,Good,Current Data,,,Sensor,True
465,Chatter_Site,17/11/2023 00:00:29,Off,Good,Current Data,,,Sensor,True
466,Chatter_Site,17/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
467,Chatter_Site,18/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,False
468,Chatter_Site,18/11/2023 00:00:06,Off,Good,Current Data,,,Sensor,True
469,Chatter_Site,18/11/2023 00:00:23,In Operation,Good,Current Data,,,Sensor,True
470,Chatter_Site,18/11/2023 00:00:00,Off,Good,Current Data,,,Sensor,True
471,Chatter_Site,18/11/2023 00:00:21,In Operation,Good,Current Data,,,Sensor,True
472,Chatter_Site,18/11/2023 00:00:27,Off,Good,Current Data,,,Sensor,True
473,Chatter_Site,18/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
474,Chatter_Site,18/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
475,Chatter_Site,18/11/2023 00:00:08,In Operation,Good,Current Data,,,Sensor,True
476,Chatter_Site,19/11/2023 00:00:05,Off,Good,Current Data,,,Sensor,False
477,Chatter_Site,19/11/2023 00:00:28,In Operation,Good,Current Data,,,Sensor,True
478,Chatter_Site,19/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
479,Chatter_Site,19/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
480,Chatter_Site,19/11/2023 00:00:20,Off,Good,Current Data,,,Sensor,True
481,Chatter_Site,20/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,False
482,Chatter_Site,20/11/2023 00:00:06,Off,Good,Current Data,,,Sensor,True
483,Chatter_Site,20/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
484,Chatter_Site,20/11/2023 00:00:28,Off,Good,Current Data,,,Sensor,True
485,Chatter_Site,20/11/2023 00:00:12,In Operation,Good,Current Data,,,Sensor,True
486,Chatter_Site,20/11/2023 00:00:10,Off,Good,Current Data,,,Sensor,True
487,Chatter_Site,20/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,True
488,Chatter_Site,20/11/2023 00:00:05,Off,Good,Current Data,,,Sensor,True
489,Chatter_Site,21/11/2023 00:00:05,In Operation,Good,Current Data,,,Sensor,False
490,Chatter_Site,21/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
491,Chatter_Site,21/11/2023 00:00:19,In Operation,Good,Current Data,,,Sensor,True
492,Chatter_Site,21/11/2023 00:00:12,Off,Good,Current Data,,,Sensor,True
493,Chatter_Site,21/11/2023 00:00:28,In Operation,Good,Current Data,,,Sensor,True
494,Chatter_Site,21/11/2023 00:00:16,Off,Good,Current Data,,,Sensor,True
495,Chatter_Site,21/11/2023 00:00:14,In Operation,Good,Current Data,,,Sensor,True
496,Chatter_Site,21/11/2023 00:00:09,Off,Good,Current Data,,,Sensor,True
497,Chatter_Site,21/11/2023 00:00:29,In Operation,Good,Current Data,,,Sensor,True
498,Chatter_Site,21/11/2023 00:00:23,Off,Good,Current Data,,,Sensor,True
499,Chatter_Site,21/11/2023 00:00:13,In Operation,Good,Current Data,,,Sensor,True
500,Chatter_Site,21/11/2023 00:00:24,Off,Good,Current Data,,,Sensor,True
501,Chatter_Site,21/11/2023 00:00:05,In Operation,Good,Current Data,,,Sensor,True
502,Chatter_Site,21/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
503,Chatter_Site,22/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,False
504,Chatter_Site,22/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
505,Chatter_Site,22/11/2023 00:00:06,In Operation,Good,Current Data,,,Sensor,True
506,Chatter_Site,22/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
507,Chatter_Site,22/11/2023 00:00:03,In Operation,Good,Current Data,,,Sensor,True
508,Chatter_Site,22/11/2023 00:00:06,Off,Good,Current Data,,,Sensor,True
509,Chatter_Site,22/11/2023 00:00:14,In Operation,Good,Current Data,,,Sensor,True
510,Chatter_Site,22/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
511,Chatter_Site,22/11/2023 00:00:27,In Operation,Good,Current Data,,,Sensor,True
512,Chatter_Site,22/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,True
513,Chatter_Site,22/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,True
514,Chatter_Site,23/11/2023 00:00:23,In Operation,Good,Current Data,,,Sensor,False
515,Chatter_Site,23/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
516,Chatter_Site,23/11/2023 00:00:30,In Operation,Good,Current Data,,,Sensor,True
517,Chatter_Site,23/11/2023 00:00:02,Off,Good,Current Data,,,Sensor,True
518,Chatter_Site,23/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
519,Chatter_Site,23/11/2023 00:00:08,Off,Good,Current Data,,,Sensor,True
520,Chatter_Site,24/11/2023 00:00:25,Off,Good,Current Data,,,Sensor,False
521,Chatter_Site,24/11/2023 00:00:12,In Operation,Good,Current Data,,,Sensor,True
522,Chatter_Site,24/11/2023 00:00:07,Off,Good,Current Data,,,Sensor,True
523,Chatter_Site,24/11/2023 00:00:24,In Operation,Good,Current Data,,,Sensor,True
524,Chatter_Site,24/11/2023 00:00:25,Off,Good,Current Data,,,Sensor,True
525,Chatter_Site,24/11/2023 00:00:12,In Operation,Good,Current Data,,,Sensor,True
526,Chatter_Site,24/11/2023 00:00:29,Off,Good,Current Data,,,Sensor,True
527,Chatter_Site,24/11/2023 00:00:13,In Operation,Good,Current Data,,,Sensor,True
528,Chatter_Site,24/11/2023 00:00:28,Off,Good,Current Data,,,Sensor,True
529,Chatter_Site,25/11/2023 00:00:05,Off,Good,Current Data,,,Sensor,False
530,Chatter_Site,25/11/2023 00:00:01,In Operation,Good,Current Data,,,Sensor,True
531,Chatter_Site,25/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
532,Chatter_Site,25/11/2023 00:00:02,In Operation,Good,Current Data,,,Sensor,True
533,Chatter_Site,25/11/2023 00:00:25,Off,Good,Current Data,,,Sensor,True
534,Chatter_Site,25/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
535,Chatter_Site,25/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,True
536,Chatter_Site,25/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,True
537,Chatter_Site,25/11/2023 00:00:23,Off,Good,Current Data,,,Sensor,True
538,Chatter_Site,25/11/2023 00:00:22,In Operation,Good,Current Data,,,Sensor,True
539,Chatter_Site,26/11/2023 00:00:04,In Operation,Good,Current Data,,,Sensor,False
540,Chatter_Site,26/11/2023 00:00:19,Off,Good,Current Data,,,Sensor,True
541,Chatter_Site,26/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,True
542,Chatter_Site,26/11/2023 00:00:16,Off,Good,Current Data,,,Sensor,True
543,Chatter_Site,26/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
544,Chatter_Site,26/11/2023 00:00:03,Off,Good,Current Data,,,Sensor,True
545,Chatter_Site,26/11/2023 00:00:26,In Operation,Good,Current Data,,,Sensor,True
546,Chatter_Site,26/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
547,Chatter_Site,26/11/2023 00:00:16,In Operation,Good,Current Data,,,Sensor,True
548,Chatter_Site,26/11/2023 00:00:07,Off,Good,Current Data,,,Sensor,True
549,Chatter_Site,26/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,True
550,Chatter_Site,26/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
551,Chatter_Site,27/11/2023 00:00:17,In Operation,Good,Current Data,,,Sensor,False
552,Chatter_Site,27/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
553,Chatter_Site,27/11/2023 00:00:12,In Operation,Good,Current Data,,,Sensor,True
554,Chatter_Site,27/11/2023 00:00:05,Off,Good,Current Data,,,Sensor,True
555,Chatter_Site,27/11/2023 00:00:20,In Operation,Good,Current Data,,,Sensor,True
556,Chatter_Site,27/11/2023 00:00:15,Off,Good,Current Data,,,Sensor,True
557,Chatter_Site,27/11/2023 00:00:15,In Operation,Good,Current Data,,,Sensor,True
558,Chatter_Site,27/11/2023 00:00:26,Off,Good,Current Data,,,Sensor,True
559,Chatter_Site,27/11/2023 00:00:05,In Operation,Good,Current Data,,,Sensor,True
560,Chatter_Site,27/11/2023 00:00:23,Off,Good,Current Data,,,Sensor,True
561,Chatter_Site,27/11/2023 00:00:07,In Operation,Good,Current Data,,,Sensor,True
562,Chatter_Site,28/11/2023 00:00:23,Off,Good,Current Data,,,Sensor,False
563,Chatter_Site,28/11/2023 00:00:23,In Operation,Good,Current Data,,,Sensor,True
564,Chatter_Site,28/11/2023 00:00:16,Off,Good,Current Data,,,Sensor,True
565,Chatter_Site,28/11/2023 00:00:18,In Operation,Good,Current Data,,,Sensor,True
566,Chatter_Site,28/11/2023 00:00:11,Off,Good,Current Data,,,Sensor,True
567,Chatter_Site,28/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
568,Chatter_Site,28/11/2023 00:00:04,Off,Good,Current Data,,,Sensor,True
569,Chatter_Site,28/11/2023 00:00:00,In Operation,Good,Current Data,,,Sensor,True
570,Chatter_Site,28/11/2023 00:00:22,Off,Good,Current Data,,,Sensor,True
571,Chatter_Site,29/11/2023 00:00:17,Off,Good,Current Data,,,Sensor,False
572,Chatter_Site,29/11/2023 00:00:15,In Operation,Good,Current Data,,,Sensor,True
573,Chatter_Site,29/11/2023 00:00:23,Off,Good,Current Data,,,Sensor,True
574,Chatter_Site,29/11/2023 00:00:24,In Operation,Good,Current Data,,,Sensor,True
575,Chatter_Site,29/11/2023 00:00:05,Off,Good,Current Data,,,Sensor,True
576,Chatter_Site,29/11/2023 00:00:10,In Operation,Good,Current Data,,,Sensor,True
577,Chatter_Site,29/11/2023 00:00:14,Off,Good,Current Data,,,Sensor,True
578,Chatter_Site,29/11/2023 00:00:28,In Operation,Good,Current Data,,,Sensor,True
579,Chatter_Site,29/11/2023 00:00:28,Off,Good,Current Data,,,Sensor,True
580,Chatter_Site,29/11/2023 00:00:11,In Operation,Good,Current Data,,,Sensor,True
