ID,Site,Time,Value,State,Quality,Reason,Status,Suppression,Type,real_point
1457,Site_001,29/11/2023 02:30:05,1,Off,Good,Current Data,,None,,
1458,Site_001,29/11/2023 02:22:29,1,Off,Good,Current Data,,None,,
1459,Site_001,29/11/2023 02:20:39,1,Off,Good,Current Data,,None,,
1460,Site_001,29/11/2023 02:19:57,1,Off,Good,Current Data,,None,,
1461,Site_001,29/11/2023 02:18:28,1,Off,Good,Current Data,,None,,
1462,Site_001,29/11/2023 02:17:53,1,Off,Good,Current Data,,None,,
1463,Site_001,29/11/2023 02:16:39,1,Off,Good,Current Data,,None,,
1464,Site_001,29/11/2023 02:16:18,1,Off,Good,Current Data,,None,,
1465,Site_001,29/11/2023 02:12:26,1,Off,Good,Current Data,,None,,
1466,Site_001,29/11/2023 02:11:52,1,Off,Good,Current Data,,None,,
1467,Site_001,29/11/2023 02:07:31,1,Off,Good,Current Data,,None,,
1468,Site_001,29/11/2023 02:04:47,1,Off,Good,Current Data,,None,,
1469,Site_001,29/11/2023 02:04:01,1,Off,Good,Current Data,,None,,
1470,Site_001,29/11/2023 02:03:09,1,Off,Good,Current Data,,None,,
1471,Site_001,29/11/2023 02:02:50,1,Off,Good,Current Data,,None,,
1472,Site_001,28/11/2023 07:40:02,1,Off,Good,Current Data,,None,,
1473,Site_001,28/11/2023 07:23:12,1,Off,Good,Current Data,,None,,
1474,Site_001,28/11/2023 07:22:31,1,Off,Good,Current Data,,None,,
1475,Site_001,28/11/2023 07:22:29,1,Off,Good,Current Data,,None,,
1476,Site_001,28/11/2023 07:01:46,1,Off,Good,Current Data,,None,,
1477,Site_001,28/11/2023 07:01:44,1,Off,Good,Current Data,,None,,
1478,Site_001,28/11/2023 05:12:07,1,Off,Good,Current Data,,None,,
1479,Site_001,28/11/2023 05:12:05,1,Off,Good,Current Data,,None,,
1480,Site_001,28/11/2023 05:11:54,1,Off,Good,Current Data,,None,,
1481,Site_001,28/11/2023 05:08:56,1,Off,Good,Current Data,,None,,
1482,Site_001,28/11/2023 05:08:28,1,Off,Good,Current Data,,None,,
1483,Site_001,28/11/2023 05:08:27,1,Off,Good,Current Data,,None,,
1484,Site_001,28/11/2023 01:48:42,1,Off,Good,Current Data,,None,,
1485,Site_001,28/11/2023 01:46:19,1,Off,Good,Current Data,,None,,
1486,Site_001,27/11/2023 06:54:39,1,Off,Good,Current Data,,None,,
1487,Site_001,27/11/2023 06:48:59,1,Off,Good,Current Data,,None,,
1488,Site_001,27/11/2023 06:30:57,1,Off,Good,Current Data,,None,,
1489,Site_001,27/11/2023 05:07:28,1,Off,Good,Current Data,,None,,
1490,Site_001,27/11/2023 03:32:08,1,Off,Good,Current Data,,None,,
1491,Site_001,27/11/2023 03:24:23,1,Off,Good,Current Data,,None,,
1492,Site_001,27/11/2023 03:17:06,1,Off,Good,Current Data,,None,,
1493,Site_001,27/11/2023 03:17:05,1,Off,Good,Current Data,,None,,
1494,Site_001,27/11/2023 03:09:33,1,Off,Good,Current Data,,None,,
1495,Site_001,27/11/2023 02:49:06,1,Off,Good,Current Data,,None,,
1496,Site_001,26/11/2023 04:22:00,1,Off,Good,Current Data,,None,,
1497,Site_001,26/11/2023 04:06:18,1,Off,Good,Current Data,,None,,
1498,Site_001,26/11/2023 03:12:48,1,Off,Good,Current Data,,None,,
1499,Site_001,26/11/2023 03:06:10,1,Off,Good,Current Data,,None,,
1500,Site_001,26/11/2023 02:43:02,1,Off,Good,Current Data,,None,,
1501,Site_001,26/11/2023 02:39:00,1,Off,Good,Current Data,,None,,
1502,Site_001,26/11/2023 02:25:33,1,Off,Good,Current Data,,None,,
1503,Site_001,26/11/2023 02:19:14,1,Off,Good,Current Data,,None,,
1504,Site_001,26/11/2023 02:18:58,1,Off,Good,Current Data,,None,,
1505,Site_001,25/11/2023 05:10:27,1,Off,Good,Current Data,,None,,
1506,Site_001,25/11/2023 04:08:04,1,Off,Good,Current Data,,None,,
1507,Site_001,25/11/2023 03:25:33,1,Off,Good,Current Data,,None,,
1508,Site_001,25/11/2023 03:09:00,1,Off,Good,Current Data,,None,,
1509,Site_001,25/11/2023 02:21:27,1,Off,Good,Current Data,,None,,
1510,Site_001,24/11/2023 06:09:47,1,Off,Good,Current Data,,None,,
1511,Site_001,24/11/2023 05:57:55,1,Off,Good,Current Data,,None,,
1512,Site_001,24/11/2023 05:44:01,1,Off,Good,Current Data,,None,,
1513,Site_001,24/11/2023 05:31:58,1,Off,Good,Current Data,,None,,
1514,Site_001,24/11/2023 05:22:54,1,Off,Good,Current Data,,None,,
1515,Site_001,24/11/2023 05:20:23,1,Off,Good,Current Data,,None,,
1516,Site_001,24/11/2023 05:17:45,1,Off,Good,Current Data,,None,,
1517,Site_001,24/11/2023 05:15:15,1,Off,Good,Current Data,,None,,
1518,Site_001,24/11/2023 05:11:07,1,Off,Good,Current Data,,None,,
1519,Site_001,24/11/2023 05:03:16,1,Off,Good,Current Data,,None,,
1520,Site_001,24/11/2023 04:56:04,1,Off,Good,Current Data,,None,,
1521,Site_001,24/11/2023 04:45:25,1,Off,Good,Current Data,,None,,
1522,Site_001,24/11/2023 04:39:57,1,Off,Good,Current Data,,None,,
1523,Site_001,24/11/2023 04:24:33,1,Off,Good,Current Data,,None,,
1524,Site_001,24/11/2023 04:21:28,1,Off,Good,Current Data,,None,,
1525,Site_001,24/11/2023 04:18:50,1,Off,Good,Current Data,,None,,
1526,Site_001,24/11/2023 04:10:41,1,Off,Good,Current Data,,None,,
1527,Site_001,24/11/2023 03:57:15,1,Off,Good,Current Data,,None,,
1528,Site_001,24/11/2023 03:43:11,1,Off,Good,Current Data,,None,,
1529,Site_001,24/11/2023 03:34:45,1,Off,Good,Current Data,,None,,
1530,Site_001,24/11/2023 03:08:13,1,Off,Good,Current Data,,None,,
1531,Site_001,24/11/2023 02:59:46,1,Off,Good,Current Data,,None,,
1532,Site_001,24/11/2023 02:51:44,1,Off,Good,Current Data,,None,,
1533,Site_001,24/11/2023 02:48:12,1,Off,Good,Current Data,,None,,
1534,Site_001,24/11/2023 02:47:37,1,Off,Good,Current Data,,None,,
1535,Site_001,24/11/2023 02:46:39,1,Off,Good,Current Data,,None,,
1536,Site_001,24/11/2023 02:43:39,1,Off,Good,Current Data,,None,,
1537,Site_001,24/11/2023 02:36:06,1,Off,Good,Current Data,,None,,
1538,Site_001,24/11/2023 02:34:56,1,Off,Good,Current Data,,None,,
1539,Site_001,24/11/2023 02:32:31,1,Off,Good,Current Data,,None,,
1540,Site_001,23/11/2023 06:06:11,1,Off,Good,Current Data,,None,,
1541,Site_001,23/11/2023 05:53:29,1,Off,Good,Current Data,,None,,
1542,Site_001,23/11/2023 05:48:30,1,Off,Good,Current Data,,None,,
1543,Site_001,23/11/2023 05:44:55,1,Off,Good,Current Data,,None,,
1544,Site_001,23/11/2023 05:34:13,1,Off,Good,Current Data,,None,,
1545,Site_001,23/11/2023 05:28:19,1,Off,Good,Current Data,,None,,
1546,Site_001,23/11/2023 05:08:00,1,Off,Good,Current Data,,None,,
1547,Site_001,23/11/2023 05:00:48,1,Off,Good,Current Data,,None,,
1548,Site_001,23/11/2023 04:58:18,1,Off,Good,Current Data,,None,,
1549,Site_001,23/11/2023 04:52:00,1,Off,Good,Current Data,,None,,
1550,Site_001,23/11/2023 04:34:42,1,Off,Good,Current Data,,None,,
1551,Site_001,23/11/2023 04:30:58,1,Off,Good,Current Data,,None,,
1552,Site_001,23/11/2023 04:27:05,1,Off,Good,Current Data,,None,,
1553,Site_001,23/11/2023 04:22:01,1,Off,Good,Current Data,,None,,
1554,Site_001,23/11/2023 04:15:29,1,Off,Good,Current Data,,None,,
1555,Site_001,23/11/2023 04:12:19,1,Off,Good,Current Data,,None,,
1556,Site_001,23/11/2023 04:04:27,1,Off,Good,Current Data,,None,,
1557,Site_001,23/11/2023 03:59:55,1,Off,Good,Current Data,,None,,
1558,Site_001,23/11/2023 03:55:04,1,Off,Good,Current Data,,None,,
1559,Site_001,23/11/2023 03:49:53,1,Off,Good,Current Data,,None,,
1560,Site_001,23/11/2023 03:44:31,1,Off,Good,Current Data,,None,,
1561,Site_001,23/11/2023 03:36:00,1,Off,Good,Current Data,,None,,
1562,Site_001,23/11/2023 03:33:55,1,Off,Good,Current Data,,None,,
1563,Site_001,22/11/2023 06:10:03,1,Off,Good,Current Data,,None,,
1564,Site_001,22/11/2023 06:03:12,1,Off,Good,Current Data,,None,,
1565,Site_001,22/11/2023 05:55:48,1,Off,Good,Current Data,,None,,
1566,Site_001,22/11/2023 05:53:57,1,Off,Good,Current Data,,None,,
1567,Site_001,22/11/2023 05:36:09,1,Off,Good,Current Data,,None,,
1568,Site_001,22/11/2023 05:29:39,1,Off,Good,Current Data,,None,,
1569,Site_001,22/11/2023 05:26:27,1,Off,Good,Current Data,,None,,
1570,Site_001,22/11/2023 05:20:15,1,Off,Good,Current Data,,None,,
1571,Site_001,22/11/2023 05:09:46,1,Off,Good,Current Data,,None,,
1572,Site_001,22/11/2023 05:02:41,1,Off,Good,Current Data,,None,,
1573,Site_001,22/11/2023 04:46:39,1,Off,Good,Current Data,,None,,
1574,Site_001,22/11/2023 04:23:05,1,Off,Good,Current Data,,None,,
1575,Site_001,22/11/2023 04:16:53,1,Off,Good,Current Data,,None,,
1576,Site_001,22/11/2023 04:13:13,1,Off,Good,Current Data,,None,,
1577,Site_001,22/11/2023 04:10:34,1,Off,Good,Current Data,,None,,
1578,Site_001,22/11/2023 04:05:41,1,Off,Good,Current Data,,None,,
1579,Site_001,22/11/2023 04:01:02,1,Off,Good,Current Data,,None,,
1580,Site_001,22/11/2023 03:55:34,1,Off,Good,Current Data,,None,,
1581,Site_001,22/11/2023 03:54:57,1,Off,Good,Current Data,,None,,
1582,Site_001,22/11/2023 03:54:26,1,Off,Good,Current Data,,None,,
1583,Site_001,22/11/2023 03:49:24,1,Off,Good,Current Data,,None,,
1584,Site_001,22/11/2023 03:40:59,1,Off,Good,Current Data,,None,,
1585,Site_001,22/11/2023 03:31:28,1,Off,Good,Current Data,,None,,
1586,Site_001,22/11/2023 03:07:39,1,Off,Good,Current Data,,None,,
1587,Site_001,22/11/2023 02:28:51,1,Off,Good,Current Data,,None,,
1588,Site_001,22/11/2023 02:25:03,1,Off,Good,Current Data,,None,,
1589,Site_001,22/11/2023 02:09:43,1,Off,Good,Current Data,,None,,
1590,Site_001,22/11/2023 02:01:04,1,Off,Good,Current Data,,None,,
1591,Site_001,22/11/2023 01:54:50,1,Off,Good,Current Data,,None,,
1592,Site_001,22/11/2023 01:50:26,1,Off,Good,Current Data,,None,,
1593,Site_001,22/11/2023 01:50:25,1,Off,Good,Current Data,,None,,
1594,Site_001,22/11/2023 01:48:31,1,Off,Good,Current Data,,None,,
1595,Site_001,21/11/2023 16:54:36,1,Off,Good,Current Data,,None,,
1596,Site_001,21/11/2023 06:09:07,1,Off,Good,Current Data,,None,,
1597,Site_001,21/11/2023 05:49:19,1,Off,Good,Current Data,,None,,
1598,Site_001,21/11/2023 05:37:42,1,Off,Good,Current Data,,None,,
1599,Site_001,21/11/2023 05:28:19,1,Off,Good,Current Data,,None,,
1600,Site_001,21/11/2023 05:20:58,1,Off,Good,Current Data,,None,,
1601,Site_001,21/11/2023 05:05:19,1,Off,Good,Current Data,,None,,
1602,Site_001,21/11/2023 04:55:45,1,Off,Good,Current Data,,None,,
1603,Site_001,21/11/2023 04:48:42,1,Off,Good,Current Data,,None,,
1604,Site_001,21/11/2023 04:44:59,1,Off,Good,Current Data,,None,,
1605,Site_001,21/11/2023 04:36:54,1,Off,Good,Current Data,,None,,
1606,Site_001,21/11/2023 04:21:52,1,Off,Good,Current Data,,None,,
1607,Site_001,21/11/2023 04:01:02,1,Off,Good,Current Data,,None,,
1608,Site_001,21/11/2023 03:53:41,1,Off,Good,Current Data,,None,,
1609,Site_001,21/11/2023 03:51:46,1,Off,Good,Current Data,,None,,
1610,Site_001,21/11/2023 03:42:35,1,Off,Good,Current Data,,None,,
1611,Site_001,21/11/2023 03:37:06,1,Off,Good,Current Data,,None,,
1612,Site_001,21/11/2023 03:33:35,1,Off,Good,Current Data,,None,,
1613,Site_001,21/11/2023 03:31:35,1,Off,Good,Current Data,,None,,
1614,Site_001,21/11/2023 03:26:08,1,Off,Good,Current Data,,None,,
1615,Site_001,21/11/2023 03:14:54,1,Off,Good,Current Data,,None,,
1616,Site_001,21/11/2023 03:05:32,1,Off,Good,Current Data,,None,,
1617,Site_001,21/11/2023 02:54:50,1,Off,Good,Current Data,,None,,
1618,Site_001,21/11/2023 02:52:22,1,Off,Good,Current Data,,None,,
1619,Site_001,21/11/2023 02:44:13,1,Off,Good,Current Data,,None,,
1620,Site_001,21/11/2023 02:32:22,1,Off,Good,Current Data,,None,,
1621,Site_001,21/11/2023 02:32:21,1,Off,Good,Current Data,,None,,
1622,Site_001,21/11/2023 02:31:43,1,Off,Good,Current Data,,None,,
1623,Site_001,20/11/2023 03:49:33,1,Off,Good,Current Data,,None,,
1624,Site_001,20/11/2023 03:46:28,1,Off,Good,Current Data,,None,,
1625,Site_001,19/11/2023 07:22:15,1,Off,Good,Current Data,,None,,
1626,Site_001,19/11/2023 06:01:36,1,Off,Good,Current Data,,None,,
1627,Site_001,19/11/2023 05:32:36,1,Off,Good,Current Data,,None,,
1628,Site_001,19/11/2023 05:28:28,1,Off,Good,Current Data,,None,,
1629,Site_001,19/11/2023 05:25:01,1,Off,Good,Current Data,,None,,
1630,Site_001,19/11/2023 05:18:19,1,Off,Good,Current Data,,None,,
1631,Site_001,19/11/2023 05:11:00,1,Off,Good,Current Data,,None,,
1632,Site_001,19/11/2023 05:01:57,1,Off,Good,Current Data,,None,,
1633,Site_001,19/11/2023 04:59:35,1,Off,Good,Current Data,,None,,
1634,Site_001,19/11/2023 04:54:36,1,Off,Good,Current Data,,None,,
1635,Site_001,19/11/2023 04:24:23,1,Off,Good,Current Data,,None,,
1636,Site_001,19/11/2023 04:19:25,1,Off,Good,Current Data,,None,,
1637,Site_001,19/11/2023 04:08:03,1,Off,Good,Current Data,,None,,
1638,Site_001,19/11/2023 04:00:36,1,Off,Good,Current Data,,None,,
1639,Site_001,19/11/2023 03:37:56,1,Off,Good,Current Data,,None,,
1640,Site_001,19/11/2023 03:26:47,1,Off,Good,Current Data,,None,,
1641,Site_001,19/11/2023 03:21:45,1,Off,Good,Current Data,,None,,
1642,Site_001,19/11/2023 03:08:55,1,Off,Good,Current Data,,None,,
1643,Site_001,19/11/2023 03:01:40,1,Off,Good,Current Data,,None,,
1644,Site_001,19/11/2023 02:55:58,1,Off,Good,Current Data,,None,,
1645,Site_001,19/11/2023 02:46:33,1,Off,Good,Current Data,,None,,
1646,Site_001,19/11/2023 02:34:27,1,Off,Good,Current Data,,None,,
1647,Site_001,18/11/2023 05:42:02,1,Off,Good,Current Data,,None,,
1648,Site_001,18/11/2023 05:37:14,1,Off,Good,Current Data,,None,,
1649,Site_001,18/11/2023 05:22:24,1,Off,Good,Current Data,,None,,
1650,Site_001,18/11/2023 05:15:44,1,Off,Good,Current Data,,None,,
1651,Site_001,18/11/2023 05:03:06,1,Off,Good,Current Data,,None,,
1652,Site_001,18/11/2023 04:44:28,1,Off,Good,Current Data,,None,,
1653,Site_001,18/11/2023 04:42:49,1,Off,Good,Current Data,,None,,
1654,Site_001,18/11/2023 04:34:50,1,Off,Good,Current Data,,None,,
1655,Site_001,18/11/2023 04:30:14,1,Off,Good,Current Data,,None,,
1656,Site_001,18/11/2023 04:25:01,1,Off,Good,Current Data,,None,,
1657,Site_001,18/11/2023 04:21:01,1,Off,Good,Current Data,,None,,
1658,Site_001,18/11/2023 04:19:21,1,Off,Good,Current Data,,None,,
1659,Site_001,18/11/2023 04:07:18,1,Off,Good,Current Data,,None,,
1660,Site_001,18/11/2023 03:53:37,1,Off,Good,Current Data,,None,,
1661,Site_001,18/11/2023 03:32:48,1,Off,Good,Current Data,,None,,
1662,Site_001,18/11/2023 03:28:14,1,Off,Good,Current Data,,None,,
1663,Site_001,18/11/2023 03:24:01,1,Off,Good,Current Data,,None,,
1664,Site_001,18/11/2023 03:16:36,1,Off,Good,Current Data,,None,,
1665,Site_001,18/11/2023 03:07:59,1,Off,Good,Current Data,,None,,
1666,Site_001,18/11/2023 02:53:59,1,Off,Good,Current Data,,None,,
1667,Site_001,18/11/2023 02:48:47,1,Off,Good,Current Data,,None,,
1668,Site_001,18/11/2023 02:37:56,1,Off,Good,Current Data,,None,,
1669,Site_001,18/11/2023 02:26:17,1,Off,Good,Current Data,,None,,
1670,Site_001,18/11/2023 02:19:39,1,Off,Good,Current Data,,None,,
1671,Site_001,18/11/2023 02:14:54,1,Off,Good,Current Data,,None,,
1672,Site_001,18/11/2023 02:08:50,1,Off,Good,Current Data,,None,,
1673,Site_001,17/11/2023 02:17:59,1,Off,Good,Current Data,,None,,
1674,Site_001,16/11/2023 05:03:19,1,Off,Good,Current Data,,None,,
1675,Site_001,16/11/2023 04:27:18,1,Off,Good,Current Data,,None,,
1676,Site_001,16/11/2023 04:13:08,1,Off,Good,Current Data,,None,,
1677,Site_001,16/11/2023 03:50:56,1,Off,Good,Current Data,,None,,
1678,Site_001,16/11/2023 03:32:08,1,Off,Good,Current Data,,None,,
1679,Site_001,16/11/2023 03:13:11,1,Off,Good,Current Data,,None,,
1680,Site_001,16/11/2023 02:38:35,1,Off,Good,Current Data,,None,,
1681,Site_001,16/11/2023 02:21:16,1,Off,Good,Current Data,,None,,
1682,Site_001,16/11/2023 02:07:55,1,Off,Good,Current Data,,None,,
1683,Site_001,16/11/2023 01:47:36,1,Off,Good,Current Data,,None,,
1684,Site_001,15/11/2023 14:58:27,1,Off,Good,Current Data,,None,,
1685,Site_001,15/11/2023 04:45:27,1,Off,Good,Current Data,,None,,
1686,Site_001,15/11/2023 04:33:54,1,Off,Good,Current Data,,None,,
1687,Site_001,15/11/2023 04:26:05,1,Off,Good,Current Data,,None,,
1688,Site_001,15/11/2023 04:10:39,1,Off,Good,Current Data,,None,,
1689,Site_001,15/11/2023 03:43:31,1,Off,Good,Current Data,,None,,
1690,Site_001,15/11/2023 03:18:50,1,Off,Good,Current Data,,None,,
1691,Site_001,15/11/2023 02:45:21,1,Off,Good,Current Data,,None,,
1692,Site_001,15/11/2023 02:34:05,1,Off,Good,Current Data,,None,,
1693,Site_001,15/11/2023 02:20:53,1,Off,Good,Current Data,,None,,
1694,Site_001,15/11/2023 02:07:39,1,Off,Good,Current Data,,None,,
1695,Site_001,15/11/2023 01:55:39,1,Off,Good,Current Data,,None,,
1696,Site_001,15/11/2023 01:36:02,1,Off,Good,Current Data,,None,,
1697,Site_001,14/11/2023 16:55:44,1,Off,Good,Current Data,,None,,
1698,Site_001,14/11/2023 16:36:52,1,Off,Good,Current Data,,None,,
1699,Site_001,14/11/2023 16:34:42,1,Off,Good,Current Data,,None,,
1700,Site_001,14/11/2023 16:33:43,1,Off,Good,Current Data,,None,,
1701,Site_001,14/11/2023 16:28:55,1,Off,Good,Current Data,,None,,
1702,Site_001,14/11/2023 16:24:54,1,Off,Good,Current Data,,None,,
1703,Site_001,14/11/2023 16:24:06,1,Off,Good,Current Data,,None,,
1704,Site_001,14/11/2023 16:18:03,1,Off,Good,Current Data,,None,,
1705,Site_001,14/11/2023 05:28:59,1,Off,Good,Current Data,,None,,
1706,Site_001,14/11/2023 05:07:36,1,Off,Good,Current Data,,None,,
1707,Site_001,14/11/2023 04:54:31,1,Off,Good,Current Data,,None,,
1708,Site_001,14/11/2023 04:48:36,1,Off,Good,Current Data,,None,,
1709,Site_001,14/11/2023 04:16:53,1,Off,Good,Current Data,,None,,
1710,Site_001,14/11/2023 04:08:16,1,Off,Good,Current Data,,None,,
1711,Site_001,14/11/2023 03:58:17,1,Off,Good,Current Data,,None,,
1712,Site_001,14/11/2023 03:49:37,1,Off,Good,Current Data,,None,,
1713,Site_001,14/11/2023 03:10:03,1,Off,Good,Current Data,,None,,
1714,Site_001,14/11/2023 03:07:52,1,Off,Good,Current Data,,None,,
1715,Site_001,14/11/2023 02:59:31,1,Off,Good,Current Data,,None,,
1716,Site_001,14/11/2023 02:46:53,1,Off,Good,Current Data,,None,,
1717,Site_001,14/11/2023 02:36:51,1,Off,Good,Current Data,,None,,
1718,Site_001,14/11/2023 02:28:13,1,Off,Good,Current Data,,None,,
1719,Site_001,14/11/2023 02:08:43,1,Off,Good,Current Data,,None,,
1720,Site_001,14/11/2023 01:54:01,1,Off,Good,Current Data,,None,,
1721,Site_001,14/11/2023 01:45:12,1,Off,Good,Current Data,,None,,
1722,Site_001,14/11/2023 01:44:08,1,Off,Good,Current Data,,None,,
1723,Site_001,13/11/2023 07:02:05,1,Off,Good,Current Data,,None,,
1724,Site_001,13/11/2023 06:55:06,1,Off,Good,Current Data,,None,,
1725,Site_001,13/11/2023 06:51:28,1,Off,Good,Current Data,,None,,
1726,Site_001,13/11/2023 06:44:03,1,Off,Good,Current Data,,None,,
1727,Site_001,13/11/2023 06:34:42,1,Off,Good,Current Data,,None,,
1728,Site_001,13/11/2023 06:18:34,1,Off,Good,Current Data,,None,,
1729,Site_001,13/11/2023 06:14:26,1,Off,Good,Current Data,,None,,
1730,Site_001,13/11/2023 06:10:25,1,Off,Good,Current Data,,None,,
1731,Site_001,13/11/2023 05:42:07,1,Off,Good,Current Data,,None,,
1732,Site_001,13/11/2023 04:59:48,1,Off,Good,Current Data,,None,,
1733,Site_001,13/11/2023 04:58:47,1,Off,Good,Current Data,,None,,
1734,Site_001,13/11/2023 04:58:35,1,Off,Good,Current Data,,None,,
1735,Site_001,13/11/2023 04:55:25,1,Off,Good,Current Data,,None,,
1736,Site_001,13/11/2023 04:41:48,1,Off,Good,Current Data,,None,,
1737,Site_001,13/11/2023 03:48:29,1,Off,Good,Current Data,,None,,
1738,Site_001,13/11/2023 03:47:21,1,Off,Good,Current Data,,None,,
1739,Site_001,12/11/2023 08:50:59,1,Off,Good,Current Data,,None,,
1740,Site_001,12/11/2023 08:45:48,1,Off,Good,Current Data,,None,,
1741,Site_001,12/11/2023 08:45:09,1,Off,Good,Current Data,,None,,
1742,Site_001,12/11/2023 08:45:06,1,Off,Good,Current Data,,None,,
1743,Site_001,12/11/2023 08:26:50,1,Off,Good,Current Data,,None,,
1744,Site_001,12/11/2023 08:26:48,1,Off,Good,Current Data,,None,,
1745,Site_001,12/11/2023 08:08:40,1,Off,Good,Current Data,,None,,
1746,Site_001,12/11/2023 08:08:39,1,Off,Good,Current Data,,None,,
1747,Site_001,12/11/2023 08:05:38,1,Off,Good,Current Data,,None,,
1748,Site_001,12/11/2023 08:05:35,1,Off,Good,Current Data,,None,,
1749,Site_001,12/11/2023 02:31:38,1,Off,Good,Current Data,,None,,
1750,Site_001,11/11/2023 08:39:02,1,Off,Good,Current Data,,None,,
1751,Site_001,11/11/2023 08:37:32,1,Off,Good,Current Data,,None,,
1752,Site_001,11/11/2023 08:37:05,1,Off,Good,Current Data,,None,,
1753,Site_001,11/11/2023 08:35:41,1,Off,Good,Current Data,,None,,
1754,Site_001,11/11/2023 08:35:39,1,Off,Good,Current Data,,None,,
1755,Site_001,11/11/2023 08:28:08,1,Off,Good,Current Data,,None,,
1756,Site_001,11/11/2023 08:28:05,1,Off,Good,Current Data,,None,,
1757,Site_001,11/11/2023 05:34:13,1,Off,Good,Current Data,,None,,
1758,Site_001,11/11/2023 05:20:46,1,Off,Good,Current Data,,None,,
1759,Site_001,11/11/2023 05:09:44,1,Off,Good,Current Data,,None,,
1760,Site_001,11/11/2023 04:58:25,1,Off,Good,Current Data,,None,,
1761,Site_001,11/11/2023 04:52:55,1,Off,Good,Current Data,,None,,
1762,Site_001,11/11/2023 04:49:58,1,Off,Good,Current Data,,None,,
1763,Site_001,11/11/2023 04:42:35,1,Off,Good,Current Data,,None,,
1764,Site_001,11/11/2023 04:23:30,1,Off,Good,Current Data,,None,,
1765,Site_001,11/11/2023 04:18:01,1,Off,Good,Current Data,,None,,
1766,Site_001,11/11/2023 04:07:50,1,Off,Good,Current Data,,None,,
1767,Site_001,11/11/2023 04:03:54,1,Off,Good,Current Data,,None,,
1768,Site_001,11/11/2023 03:52:34,1,Off,Good,Current Data,,None,,
1769,Site_001,11/11/2023 03:43:20,1,Off,Good,Current Data,,None,,
1770,Site_001,11/11/2023 03:26:38,1,Off,Good,Current Data,,None,,
1771,Site_001,11/11/2023 03:06:04,1,Off,Good,Current Data,,None,,
1772,Site_001,11/11/2023 02:32:37,1,Off,Good,Current Data,,None,,
1773,Site_001,11/11/2023 02:29:48,1,Off,Good,Current Data,,None,,
1774,Site_001,11/11/2023 02:24:07,1,Off,Good,Current Data,,None,,
1775,Site_001,11/11/2023 02:23:45,1,Off,Good,Current Data,,None,,
1776,Site_001,11/11/2023 02:15:50,1,Off,Good,Current Data,,None,,
1777,Site_001,10/11/2023 06:06:03,1,Off,Good,Current Data,,None,,
1778,Site_001,10/11/2023 05:50:36,1,Off,Good,Current Data,,None,,
1779,Site_001,10/11/2023 05:47:05,1,Off,Good,Current Data,,None,,
1780,Site_001,10/11/2023 05:44:08,1,Off,Good,Current Data,,None,,
1781,Site_001,10/11/2023 05:41:58,1,Off,Good,Current Data,,None,,
1782,Site_001,10/11/2023 05:26:18,1,Off,Good,Current Data,,None,,
1783,Site_001,10/11/2023 05:25:29,1,Off,Good,Current Data,,None,,
1784,Site_001,10/11/2023 05:23:14,1,Off,Good,Current Data,,None,,
1785,Site_001,10/11/2023 05:18:47,1,Off,Good,Current Data,,None,,
1786,Site_001,10/11/2023 05:18:08,1,Off,Good,Current Data,,None,,
1787,Site_001,10/11/2023 05:06:56,1,Off,Good,Current Data,,None,,
1788,Site_001,10/11/2023 04:56:06,1,Off,Good,Current Data,,None,,
1789,Site_001,10/11/2023 04:26:11,1,Off,Good,Current Data,,None,,
1790,Site_001,10/11/2023 04:21:57,1,Off,Good,Current Data,,None,,
1791,Site_001,10/11/2023 04:14:52,1,Off,Good,Current Data,,None,,
1792,Site_001,10/11/2023 04:04:52,1,Off,Good,Current Data,,None,,
1793,Site_001,10/11/2023 03:59:23,1,Off,Good,Current Data,,None,,
1794,Site_001,10/11/2023 03:56:31,1,Off,Good,Current Data,,None,,
1795,Site_001,10/11/2023 03:55:05,1,Off,Good,Current Data,,None,,
1796,Site_001,10/11/2023 03:42:26,1,Off,Good,Current Data,,None,,
1797,Site_001,10/11/2023 03:30:48,1,Off,Good,Current Data,,None,,
1798,Site_001,10/11/2023 03:24:37,1,Off,Good,Current Data,,None,,
1799,Site_001,10/11/2023 03:11:35,1,Off,Good,Current Data,,None,,
1800,Site_001,10/11/2023 03:09:24,1,Off,Good,Current Data,,None,,
1801,Site_001,10/11/2023 03:00:04,1,Off,Good,Current Data,,None,,
1802,Site_001,10/11/2023 02:55:00,1,Off,Good,Current Data,,None,,
1803,Site_001,10/11/2023 02:46:06,1,Off,Good,Current Data,,None,,
1804,Site_001,10/11/2023 02:45:15,1,Off,Good,Current Data,,None,,
1805,Site_001,10/11/2023 02:43:47,1,Off,Good,Current Data,,None,,
1806,Site_001,10/11/2023 02:28:14,1,Off,Good,Current Data,,None,,
1807,Site_001,10/11/2023 02:26:22,1,Off,Good,Current Data,,None,,
1808,Site_001,10/11/2023 02:23:28,1,Off,Good,Current Data,,None,,
1809,Site_001,10/11/2023 02:20:22,1,Off,Good,Current Data,,None,,
1810,Site_001,10/11/2023 02:11:44,1,Off,Good,Current Data,,None,,
1811,Site_001,10/11/2023 02:11:07,1,Off,Good,Current Data,,None,,
1812,Site_001,10/11/2023 02:05:21,1,Off,Good,Current Data,,None,,
1813,Site_001,10/11/2023 02:03:12,1,Off,Good,Current Data,,None,,
1814,Site_001,10/11/2023 02:01:06,1,Off,Good,Current Data,,None,,
