ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,real_point
325,Stable_Site,27/10/2023 17:44:12,In Operation,Good,Current Data,,,Sensor,True
326,Stable_Site,28/10/2023 07:06:56,Off,Good,Current Data,,,Sensor,True
327,Stable_Site,28/10/2023 07:08:45,In Operation,Good,Current Data,,,Sensor,True
328,Stable_Site,28/10/2023 07:11:16,Off,Good,Current Data,,,Sensor,True
329,Stable_Site,28/10/2023 07:13:04,In Operation,Good,Current Data,,,Sensor,True
330,Stable_Site,28/10/2023 07:15:29,Off,Good,Current Data,,,Sensor,True
331,Stable_Site,28/10/2023 07:17:47,In Operation,Good,Current Data,,,Sensor,True
332,Stable_Site,28/10/2023 07:20:21,Off,Good,Current Data,,,Sensor,True
333,Stable_Site,28/10/2023 07:22:29,In Operation,Good,Current Data,,,Sensor,True
334,Stable_Site,28/10/2023 07:24:37,Off,Good,Current Data,,,Sensor,True
335,Stable_Site,28/10/2023 07:27:37,In Operation,Good,Current Data,,,Sensor,True
336,Stable_Site,28/10/2023 07:29:54,Off,Good,Current Data,,,Sensor,True
337,Stable_Site,28/10/2023 07:32:40,In Operation,Good,Current Data,,,Sensor,True
338,Stable_Site,28/10/2023 07:35:08,Off,Good,Current Data,,,Sensor,True
339,Stable_Site,28/10/2023 07:37:13,In Operation,Good,Current Data,,,Sensor,True
340,Stable_Site,28/10/2023 07:39:51,Off,Good,Current Data,,,Sensor,True
341,Stable_Site,29/10/2023 18:04:18,In Operation,Good,Current Data,,,Sensor,True
342,Stable_Site,29/10/2023 18:07:16,Off,Good,Current Data,,,Sensor,True
343,Stable_Site,29/10/2023 18:09:08,In Operation,Good,Current Data,,,Sensor,True
344,Stable_Site,29/10/2023 18:11:44,Off,Good,Current Data,,,Sensor,True
345,Stable_Site,29/10/2023 18:14:36,In Operation,Good,Current Data,,,Sensor,True
346,Stable_Site,29/10/2023 18:16:39,Off,Good,Current Data,,,Sensor,True
347,Stable_Site,29/10/2023 18:19:29,In Operation,Good,Current Data,,,Sensor,True
348,Stable_Site,29/10/2023 18:21:15,Off,Good,Current Data,,,Sensor,True
349,Stable_Site,29/10/2023 18:22:55,In Operation,Good,Current Data,,,Sensor,True
350,Stable_Site,29/10/2023 18:25:11,Off,Good,Current Data,,,Sensor,True
351,Stable_Site,29/10/2023 18:26:51,In Operation,Good,Current Data,,,Sensor,True
352,Stable_Site,29/10/2023 18:29:13,Off,Good,Current Data,,,Sensor,True
353,Stable_Site,30/10/2023 17:12:18,In Operation,Good,Current Data,,,Sensor,True
354,Stable_Site,30/10/2023 17:14:26,Off,Good,Current Data,,,Sensor,True
355,Stable_Site,30/10/2023 17:16:50,In Operation,Good,Current Data,,,Sensor,True
356,Stable_Site,30/10/2023 17:19:46,Off,Good,Current Data,,,Sensor,True
357,Stable_Site,30/10/2023 17:22:45,In Operation,Good,Current Data,,,Sensor,True
358,Stable_Site,30/10/2023 17:25:24,Off,Good,Current Data,,,Sensor,True
359,Stable_Site,30/10/2023 17:28:07,In Operation,Good,Current Data,,,Sensor,True
360,Stable_Site,30/10/2023 17:30:52,Off,Good,Current Data,,,Sensor,True
361,Stable_Site,30/10/2023 17:33:49,In Operation,Good,Current Data,,,Sensor,True
362,Stable_Site,30/10/2023 17:35:38,Off,Good,Current Data,,,Sensor,True
363,Stable_Site,30/10/2023 17:37:29,In Operation,Good,Current Data,,,Sensor,True
364,Stable_Site,30/10/2023 17:39:39,Off,Good,Current Data,,,Sensor,True
365,Stable_Site,31/10/2023 06:16:09,In Operation,Good,Current Data,,,Sensor,True
366,Stable_Site,31/10/2023 06:18:33,Off,Good,Current Data,,,Sensor,True
367,Stable_Site,31/10/2023 06:21:19,In Operation,Good,Current Data,,,Sensor,True
368,Stable_Site,31/10/2023 06:23:27,Off,Good,Current Data,,,Sensor,True
369,Stable_Site,31/10/2023 06:25:53,In Operation,Good,Current Data,,,Sensor,True
370,Stable_Site,31/10/2023 06:27:46,Off,Good,Current Data,,,Sensor,True
371,Stable_Site,31/10/2023 06:29:32,In Operation,Good,Current Data,,,Sensor,True
372,Stable_Site,31/10/2023 06:31:29,Off,Good,Current Data,,,Sensor,True
373,Stable_Site,31/10/2023 06:34:21,In Operation,Good,Current Data,,,Sensor,True
374,Stable_Site,31/10/2023 06:36:11,Off,Good,Current Data,,,Sensor,True
375,Stable_Site,01/11/2023 07:38:38,In Operation,Good,Current Data,,,Sensor,True
376,Stable_Site,01/11/2023 07:40:47,Off,Good,Current Data,,,Sensor,True
377,Stable_Site,01/11/2023 07:43:23,In Operation,Good,Current Data,,,Sensor,True
378,Stable_Site,01/11/2023 07:45:06,Off,Good,Current Data,,,Sensor,True
379,Stable_Site,01/11/2023 07:47:57,In Operation,Good,Current Data,,,Sensor,True
380,Stable_Site,01/11/2023 07:50:47,Off,Good,Current Data,,,Sensor,True
381,Stable_Site,01/11/2023 07:53:29,In Operation,Good,Current Data,,,Sensor,True
382,Stable_Site,01/11/2023 07:56:13,Off,Good,Current Data,,,Sensor,True
383,Stable_Site,01/11/2023 07:59:11,In Operation,Good,Current Data,,,Sensor,True
384,Stable_Site,01/11/2023 08:01:53,Off,Good,Current Data,,,Sensor,True
385,Stable_Site,01/11/2023 08:04:16,In Operation,Good,Current Data,,,Sensor,True
386,Stable_Site,02/11/2023 12:32:25,Off,Good,Current Data,,,Sensor,True
387,Stable_Site,02/11/2023 12:34:15,In Operation,Good,Current Data,,,Sensor,True
388,Stable_Site,02/11/2023 12:36:02,Off,Good,Current Data,,,Sensor,True
389,Stable_Site,02/11/2023 12:38:02,In Operation,Good,Current Data,,,Sensor,True
390,Stable_Site,02/11/2023 12:41:00,Off,Good,Current Data,,,Sensor,True
391,Stable_Site,02/11/2023 12:43:41,In Operation,Good,Current Data,,,Sensor,True
392,Stable_Site,02/11/2023 12:46:26,Off,Good,Current Data,,,Sensor,True
393,Stable_Site,02/11/2023 12:48:46,In Operation,Good,Current Data,,,Sensor,True
394,Stable_Site,02/11/2023 12:51:14,Off,Good,Current Data,,,Sensor,True
395,Stable_Site,02/11/2023 12:53:03,In Operation,Good,Current Data,,,Sensor,True
396,Stable_Site,02/11/2023 12:55:13,Off,Good,Current Data,,,Sensor,True
397,Stable_Site,02/11/2023 12:58:09,In Operation,Good,Current Data,,,Sensor,True
398,Stable_Site,03/11/2023 09:43:21,In Operation,Good,Current Data,,,Sensor,True
399,Stable_Site,03/11/2023 09:46:07,Off,Good,Current Data,,,Sensor,True
400,Stable_Site,03/11/2023 09:48:27,In Operation,Good,Current Data,,,Sensor,True
401,Stable_Site,03/11/2023 09:50:32,Off,Good,Current Data,,,Sensor,True
402,Stable_Site,03/11/2023 09:53:27,In Operation,Good,Current Data,,,Sensor,True
403,Stable_Site,03/11/2023 09:56:00,Off,Good,Current Data,,,Sensor,True
404,Stable_Site,03/11/2023 09:58:27,In Operation,Good,Current Data,,,Sensor,True
405,Stable_Site,03/11/2023 10:01:22,Off,Good,Current Data,,,Sensor,True
406,Stable_Site,03/11/2023 10:03:24,In Operation,Good,Current Data,,,Sensor,True
407,Stable_Site,03/11/2023 10:05:28,Off,Good,Current Data,,,Sensor,True
408,Stable_Site,03/11/2023 10:08:07,In Operation,Good,Current Data,,,Sensor,True
409,Stable_Site,03/11/2023 10:10:34,Off,Good,Current Data,,,Sensor,True
410,Stable_Site,03/11/2023 10:13:16,In Operation,Good,Current Data,,,Sensor,True
411,Stable_Site,04/11/2023 07:24:56,In Operation,Good,Current Data,,,Sensor,True
412,Stable_Site,04/11/2023 07:27:33,Off,Good,Current Data,,,Sensor,True
413,Stable_Site,04/11/2023 07:29:17,In Operation,Good,Current Data,,,Sensor,True
414,Stable_Site,04/11/2023 07:31:59,Off,Good,Current Data,,,Sensor,True
415,Stable_Site,04/11/2023 07:34:34,In Operation,Good,Current Data,,,Sensor,True
416,Stable_Site,04/11/2023 07:36:45,Off,Good,Current Data,,,Sensor,True
417,Stable_Site,04/11/2023 07:38:26,In Operation,Good,Current Data,,,Sensor,True
418,Stable_Site,04/11/2023 07:40:35,Off,Good,Current Data,,,Sensor,True
419,Stable_Site,04/11/2023 07:43:04,In Operation,Good,Current Data,,,Sensor,True
420,Stable_Site,04/11/2023 07:45:46,Off,Good,Current Data,,,Sensor,True
421,Stable_Site,04/11/2023 07:48:05,In Operation,Good,Current Data,,,Sensor,True
422,Stable_Site,04/11/2023 07:50:01,Off,Good,Current Data,,,Sensor,True
423,Stable_Site,04/11/2023 07:52:22,In Operation,Good,Current Data,,,Sensor,True
424,Stable_Site,05/11/2023 00:18:08,Off,Good,Current Data,,,Sensor,True
425,Stable_Site,05/11/2023 00:20:22,In Operation,Good,Current Data,,,Sensor,True
426,Stable_Site,05/11/2023 00:22:43,Off,Good,Current Data,,,Sensor,True
427,Stable_Site,05/11/2023 00:24:51,In Operation,Good,Current Data,,,Sensor,True
428,Stable_Site,05/11/2023 00:26:53,Off,Good,Current Data,,,Sensor,True
429,Stable_Site,05/11/2023 00:29:45,In Operation,Good,Current Data,,,Sensor,True
430,Stable_Site,05/11/2023 00:32:16,Off,Good,Current Data,,,Sensor,True
431,Stable_Site,05/11/2023 00:35:16,In Operation,Good,Current Data,,,Sensor,True
432,Stable_Site,05/11/2023 00:37:58,Off,Good,Current Data,,,Sensor,True
433,Stable_Site,05/11/2023 00:40:15,In Operation,Good,Current Data,,,Sensor,True
434,Stable_Site,06/11/2023 07:20:42,Off,Good,Current Data,,,Sensor,True
435,Stable_Site,06/11/2023 07:23:22,In Operation,Good,Current Data,,,Sensor,True
436,Stable_Site,06/11/2023 07:26:22,Off,Good,Current Data,,,Sensor,True
437,Stable_Site,06/11/2023 07:28:03,In Operation,Good,Current Data,,,Sensor,True
438,Stable_Site,06/11/2023 07:30:55,Off,Good,Current Data,,,Sensor,True
439,Stable_Site,06/11/2023 07:33:11,In Operation,Good,Current Data,,,Sensor,True
440,Stable_Site,06/11/2023 07:35:30,Off,Good,Current Data,,,Sensor,True
441,Stable_Site,06/11/2023 07:38:14,In Operation,Good,Current Data,,,Sensor,True
442,Stable_Site,06/11/2023 07:40:30,Off,Good,Current Data,,,Sensor,True
443,Stable_Site,06/11/2023 07:43:00,In Operation,Good,Current Data,,,Sensor,True
444,Stable_Site,06/11/2023 07:45:07,Off,Good,Current Data,,,Sensor,True
445,Stable_Site,06/11/2023 07:46:50,In Operation,Good,Current Data,,,Sensor,True
446,Stable_Site,07/11/2023 05:26:37,Off,Good,Current Data,,,Sensor,True
447,Stable_Site,07/11/2023 05:29:34,In Operation,Good,Current Data,,,Sensor,True
448,Stable_Site,07/11/2023 05:31:18,Off,Good,Current Data,,,Sensor,True
449,Stable_Site,07/11/2023 05:33:12,In Operation,Good,Current Data,,,Sensor,True
450,Stable_Site,07/11/2023 05:35:52,Off,Good,Current Data,,,Sensor,True
451,Stable_Site,07/11/2023 05:37:38,In Operation,Good,Current Data,,,Sensor,True
452,Stable_Site,07/11/2023 05:40:01,Off,Good,Current Data,,,Sensor,True
453,Stable_Site,07/11/2023 05:42:43,In Operation,Good,Current Data,,,Sensor,True
454,Stable_Site,07/11/2023 05:44:40,Off,Good,Current Data,,,Sensor,True
455,Stable_Site,07/11/2023 05:46:25,In Operation,Good,Current Data,,,Sensor,True
456,Stable_Site,07/11/2023 05:48:06,Off,Good,Current Data,,,Sensor,True
457,Stable_Site,07/11/2023 05:50:53,In Operation,Good,Current Data,,,Sensor,True
458,Stable_Site,07/11/2023 05:52:44,Off,Good,Current Data,,,Sensor,True
459,Stable_Site,07/11/2023 05:54:48,In Operation,Good,Current Data,,,Sensor,True
460,Stable_Site,07/11/2023 05:56:33,Off,Good,Current Data,,,Sensor,True
461,Stable_Site,08/11/2023 01:51:11,In Operation,Good,Current Data,,,Sensor,True
462,Stable_Site,08/11/2023 01:52:51,Off,Good,Current Data,,,Sensor,True
463,Stable_Site,08/11/2023 01:54:54,In Operation,Good,Current Data,,,Sensor,True
464,Stable_Site,08/11/2023 01:57:03,Off,Good,Current Data,,,Sensor,True
465,Stable_Site,08/11/2023 01:59:50,In Operation,Good,Current Data,,,Sensor,True
466,Stable_Site,08/11/2023 02:02:42,Off,Good,Current Data,,,Sensor,True
467,Stable_Site,08/11/2023 02:04:39,In Operation,Good,Current Data,,,Sensor,True
468,Stable_Site,08/11/2023 02:07:31,Off,Good,Current Data,,,Sensor,True
469,Stable_Site,08/11/2023 02:10:15,In Operation,Good,Current Data,,,Sensor,True
470,Stable_Site,08/11/2023 02:12:03,Off,Good,Current Data,,,Sensor,True
471,Stable_Site,08/11/2023 02:14:54,In Operation,Good,Current Data,,,Sensor,True
472,Stable_Site,08/11/2023 02:17:03,Off,Good,Current Data,,,Sensor,True
473,Stable_Site,08/11/2023 02:19:11,In Operation,Good,Current Data,,,Sensor,True
474,Stable_Site,08/11/2023 02:21:35,Off,Good,Current Data,,,Sensor,True
475,Stable_Site,09/11/2023 19:09:18,In Operation,Good,Current Data,,,Sensor,True
476,Stable_Site,09/11/2023 19:12:08,Off,Good,Current Data,,,Sensor,True
477,Stable_Site,09/11/2023 19:14:16,In Operation,Good,Current Data,,,Sensor,True
478,Stable_Site,09/11/2023 19:16:02,Off,Good,Current Data,,,Sensor,True
479,Stable_Site,09/11/2023 19:19:00,In Operation,Good,Current Data,,,Sensor,True
480,Stable_Site,09/11/2023 19:21:26,Off,Good,Current Data,,,Sensor,True
481,Stable_Site,09/11/2023 19:23:33,In Operation,Good,Current Data,,,Sensor,True
482,Stable_Site,09/11/2023 19:25:48,Off,Good,Current Data,,,Sensor,True
483,Stable_Site,09/11/2023 19:27:29,In Operation,Good,Current Data,,,Sensor,True
484,Stable_Site,09/11/2023 19:29:37,Off,Good,Current Data,,,Sensor,True
485,Stable_Site,09/11/2023 19:31:57,In Operation,Good,Current Data,,,Sensor,True
486,Stable_Site,09/11/2023 19:34:25,Off,Good,Current Data,,,Sensor,True
487,Stable_Site,09/11/2023 19:36:40,In Operation,Good,Current Data,,,Sensor,True
488,Stable_Site,09/11/2023 19:39:30,Off,Good,Current Data,,,Sensor,True
489,Stable_Site,09/11/2023 19:41:31,In Operation,Good,Current Data,,,Sensor,True
490,Stable_Site,10/11/2023 06:11:04,Off,Good,Current Data,,,Sensor,True
491,Stable_Site,10/11/2023 06:13:43,In Operation,Good,Current Data,,,Sensor,True
492,Stable_Site,10/11/2023 06:16:07,Off,Good,Current Data,,,Sensor,True
493,Stable_Site,10/11/2023 06:18:14,In Operation,Good,Current Data,,,Sensor,True
494,Stable_Site,10/11/2023 06:20:25,Off,Good,Current Data,,,Sensor,True
495,Stable_Site,10/11/2023 06:23:21,In Operation,Good,Current Data,,,Sensor,True
496,Stable_Site,10/11/2023 06:26:17,Off,Good,Current Data,,,Sensor,True
497,Stable_Site,10/11/2023 06:28:06,In Operation,Good,Current Data,,,Sensor,True
498,Stable_Site,10/11/2023 06:30:09,Off,Good,Current Data,,,Sensor,True
499,Stable_Site,10/11/2023 06:32:43,In Operation,Good,Current Data,,,Sensor,True
500,Stable_Site,10/11/2023 06:34:30,Off,Good,Current Data,,,Sensor,True
501,Stable_Site,10/11/2023 06:36:43,In Operation,Good,Current Data,,,Sensor,True
502,Stable_Site,10/11/2023 06:38:56,Off,Good,Current Data,,,Sensor,True
503,Stable_Site,10/11/2023 06:40:53,In Operation,Good,Current Data,,,Sensor,True
504,Stable_Site,11/11/2023 00:09:02,In Operation,Good,Current Data,,,Sensor,True
505,Stable_Site,11/11/2023 00:11:19,Off,Good,Current Data,,,Sensor,True
506,Stable_Site,11/11/2023 00:13:07,In Operation,Good,Current Data,,,Sensor,True
507,Stable_Site,11/11/2023 00:16:01,Off,Good,Current Data,,,Sensor,True
508,Stable_Site,11/11/2023 00:18:46,In Operation,Good,Current Data,,,Sensor,True
509,Stable_Site,11/11/2023 00:21:38,Off,Good,Current Data,,,Sensor,True
510,Stable_Site,11/11/2023 00:24:30,In Operation,Good,Current Data,,,Sensor,True
511,Stable_Site,11/11/2023 00:26:48,Off,Good,Current Data,,,Sensor,True
512,Stable_Site,11/11/2023 00:28:57,In Operation,Good,Current Data,,,Sensor,True
513,Stable_Site,11/11/2023 00:31:41,Off,Good,Current Data,,,Sensor,True
514,Stable_Site,11/11/2023 00:34:19,In Operation,Good,Current Data,,,Sensor,True
515,Stable_Site,11/11/2023 00:36:40,Off,Good,Current Data,,,Sensor,True
516,Stable_Site,12/11/2023 21:54:19,Off,Good,Current Data,,,Sensor,True
517,Stable_Site,12/11/2023 21:56:32,In Operation,Good,Current Data,,,Sensor,True
518,Stable_Site,12/11/2023 21:58:53,Off,Good,Current Data,,,Sensor,True
519,Stable_Site,12/11/2023 22:00:33,In Operation,Good,Current Data,,,Sensor,True
520,Stable_Site,12/11/2023 22:03:20,Off,Good,Current Data,,,Sensor,True
521,Stable_Site,12/11/2023 22:05:12,In Operation,Good,Current Data,,,Sensor,True
522,Stable_Site,12/11/2023 22:07:07,Off,Good,Current Data,,,Sensor,True
523,Stable_Site,12/11/2023 22:09:57,In Operation,Good,Current Data,,,Sensor,True
524,Stable_Site,12/11/2023 22:12:31,Off,Good,Current Data,,,Sensor,True
525,Stable_Site,12/11/2023 22:15:23,In Operation,Good,Current Data,,,Sensor,True
526,Stable_Site,12/11/2023 22:17:23,Off,Good,Current Data,,,Sensor,True
527,Stable_Site,13/11/2023 18:06:49,Off,Good,Current Data,,,Sensor,True
528,Stable_Site,13/11/2023 18:09:28,In Operation,Good,Current Data,,,Sensor,True
529,Stable_Site,13/11/2023 18:11:54,Off,Good,Current Data,,,Sensor,True
530,Stable_Site,13/11/2023 18:13:54,In Operation,Good,Current Data,,,Sensor,True
531,Stable_Site,13/11/2023 18:15:55,Off,Good,Current Data,,,Sensor,True
532,Stable_Site,13/11/2023 18:18:22,In Operation,Good,Current Data,,,Sensor,True
533,Stable_Site,13/11/2023 18:20:27,Off,Good,Current Data,,,Sensor,True
534,Stable_Site,13/11/2023 18:23:20,In Operation,Good,Current Data,,,Sensor,True
535,Stable_Site,13/11/2023 18:25:24,Off,Good,Current Data,,,Sensor,True
536,Stable_Site,13/11/2023 18:27:39,In Operation,Good,Current Data,,,Sensor,True
537,Stable_Site,13/11/2023 18:29:30,Off,Good,Current Data,,,Sensor,True
538,Stable_Site,13/11/2023 18:31:35,In Operation,Good,Current Data,,,Sensor,True
539,Stable_Site,13/11/2023 18:33:15,Off,Good,Current Data,,,Sensor,True
540,Stable_Site,13/11/2023 18:35:46,In Operation,Good,Current Data,,,Sensor,True
541,Stable_Site,14/11/2023 13:57:03,Off,Good,Current Data,,,Sensor,True
542,Stable_Site,14/11/2023 13:58:59,In Operation,Good,Current Data,,,Sensor,True
543,Stable_Site,14/11/2023 14:00:59,Off,Good,Current Data,,,Sensor,True
544,Stable_Site,14/11/2023 14:03:00,In Operation,Good,Current Data,,,Sensor,True
545,Stable_Site,14/11/2023 14:05:04,Off,Good,Current Data,,,Sensor,True
546,Stable_Site,14/11/2023 14:07:52,In Operation,Good,Current Data,,,Sensor,True
547,Stable_Site,14/11/2023 14:10:09,Off,Good,Current Data,,,Sensor,True
548,Stable_Site,14/11/2023 14:12:25,In Operation,Good,Current Data,,,Sensor,True
549,Stable_Site,14/11/2023 14:14:12,Off,Good,Current Data,,,Sensor,True
550,Stable_Site,14/11/2023 14:16:58,In Operation,Good,Current Data,,,Sensor,True
551,Stable_Site,14/11/2023 14:18:59,Off,Good,Current Data,,,Sensor,True
552,Stable_Site,14/11/2023 14:21:46,In Operation,Good,Current Data,,,Sensor,True
553,Stable_Site,14/11/2023 14:24:40,Off,Good,Current Data,,,Sensor,True
554,Stable_Site,14/11/2023 14:27:18,In Operation,Good,Current Data,,,Sensor,True
555,Stable_Site,14/11/2023 14:29:57,Off,Good,Current Data,,,Sensor,True
556,Stable_Site,15/11/2023 00:41:34,In Operation,Good,Current Data,,,Sensor,True
557,Stable_Site,15/11/2023 00:43:55,Off,Good,Current Data,,,Sensor,True
558,Stable_Site,15/11/2023 00:45:53,In Operation,Good,Current Data,,,Sensor,True
559,Stable_Site,15/11/2023 00:48:26,Off,Good,Current Data,,,Sensor,True
560,Stable_Site,15/11/2023 00:51:21,In Operation,Good,Current Data,,,Sensor,True
561,Stable_Site,15/11/2023 00:53:40,Off,Good,Current Data,,,Sensor,True
562,Stable_Site,15/11/2023 00:56:39,In Operation,Good,Current Data,,,Sensor,True
563,Stable_Site,15/11/2023 00:59:01,Off,Good,Current Data,,,Sensor,True
564,Stable_Site,15/11/2023 01:00:48,In Operation,Good,Current Data,,,Sensor,True
565,Stable_Site,15/11/2023 01:02:51,Off,Good,Current Data,,,Sensor,True
566,Stable_Site,15/11/2023 01:04:52,In Operation,Good,Current Data,,,Sensor,True
567,Stable_Site,15/11/2023 01:06:36,Off,Good,Current Data,,,Sensor,True
568,Stable_Site,16/11/2023 10:59:24,In Operation,Good,Current Data,,,Sensor,True
569,Stable_Site,16/11/2023 11:02:08,Off,Good,Current Data,,,Sensor,True
570,Stable_Site,16/11/2023 11:04:32,In Operation,Good,Current Data,,,Sensor,True
571,Stable_Site,16/11/2023 11:07:00,Off,Good,Current Data,,,Sensor,True
572,Stable_Site,16/11/2023 11:09:49,In Operation,Good,Current Data,,,Sensor,True
573,Stable_Site,16/11/2023 11:11:41,Off,Good,Current Data,,,Sensor,True
574,Stable_Site,16/11/2023 11:13:46,In Operation,Good,Current Data,,,Sensor,True
575,Stable_Site,16/11/2023 11:15:44,Off,Good,Current Data,,,Sensor,True
576,Stable_Site,16/11/2023 11:17:45,In Operation,Good,Current Data,,,Sensor,True
577,Stable_Site,16/11/2023 11:20:21,Off,Good,Current Data,,,Sensor,True
578,Stable_Site,16/11/2023 11:22:58,In Operation,Good,Current Data,,,Sensor,True
579,Stable_Site,16/11/2023 11:24:58,Off,Good,Current Data,,,Sensor,True
580,Stable_Site,17/11/2023 10:13:27,In Operation,Good,Current Data,,,Sensor,True
581,Stable_Site,17/11/2023 10:15:13,Off,Good,Current Data,,,Sensor,True
582,Stable_Site,17/11/2023 10:17:09,In Operation,Good,Current Data,,,Sensor,True
583,Stable_Site,17/11/2023 10:19:27,Off,Good,Current Data,,,Sensor,True
584,Stable_Site,17/11/2023 10:22:03,In Operation,Good,Current Data,,,Sensor,True
585,Stable_Site,17/11/2023 10:25:00,Off,Good,Current Data,,,Sensor,True
586,Stable_Site,17/11/2023 10:27:41,In Operation,Good,Current Data,,,Sensor,True
587,Stable_Site,17/11/2023 10:30:06,Off,Good,Current Data,,,Sensor,True
588,Stable_Site,17/11/2023 10:32:22,In Operation,Good,Current Data,,,Sensor,True
589,Stable_Site,17/11/2023 10:34:47,Off,Good,Current Data,,,Sensor,True
